"","V1","mxm_id","artist_uri","artist_name","lyrics_name","lyrics_topic","release_date","artist_playlist_frequency","artist_topic","release_year","release_year_bin","artist_playlist_frequency_bin","error","Is a match ?","Sandy","Jay","Andrew","Keep"
"1895",1894,50113939,"5CWsZKgxzJ2AqxtpmHWNFK","Carroll Roberson","This Old House",1,1997-01-01,11,13,1997,10,4,0.09142831848,"","","","",""
"1896",1895,115537075,"5uCoV18QvrIRbAKXOfcxuB","Digital Emotion","Full Control",6,2016-08-10,5,17,2016,12,3,0.09144526807,"","","","",""
"1897",1896,93215245,"3mQBpAOMWYqAZyxtyeo4Lo","KC & The Sunshine Band","Get Down Tonight - Tom Moulton Mix",3,2004-10-26,6561,12,2004,11,6,0.09146228613,"","","","",""
"1898",1897,80833613,"69vUB5BBarDyTccTGcDVhI","Get Wet","Just So Lonely",6,1981-08-21,1,7,1981,9,0,0.09147917971,"","","","",""
"1899",1898,155597302,"7kQFwkR1mTWfGdtZfcvrZP","Claudine Longet","Happy Talk",6,1968-04-08,28,24,1968,7,5,0.09149603306,"","","","",""
"1900",1899,110517236,"0AVfT3rAOT61RazjNSoYRo","Gland","Beekeeper",7,2016-04-20,3,8,2016,12,2,0.09151279357,"","","","",""
"1901",1900,191092961,"27hSR8e34ZM5vj5fUFixyb","Stan Kenton","I Got It Bad (And That Ain't Good)",6,1953-01-17,114,10,1953,6,6,0.09152955348,"","","","",""
"1902",1901,57225998,"7l1PI6pNxgE4z5Ej4eZj5j","Natalino Otto","Hey! Ba-Ba-Re-Bop",5,2016-09-09,4,23,2016,12,3,0.09154617635,"","","","",""
"1903",1902,48743479,"5euFVjMHgVfUUaaFD2zYl1","Jack Blanchard & Misty Morgan","Yellow Bellied Sapsucker",1,2005-01-01,2,16,2005,11,1,0.09156274047,"","","","",""
"1904",1903,126851601,"2mTXtWA6MHFws93KAA5rVt","45ACIDBABIES","Jetlag Jenny",0,2017-03-07,7,22,2017,12,4,0.0915793557,"","","","",""
"1905",1904,1458049,"55AlphE9y02SH7btUJJfQF","Heather Alexander","Courage Knows No Bounds",6,1997-01-01,22,6,1997,10,5,0.09159597345,"","","","",""
"1906",1905,202641946,"7kABWMhjA5GIl9PBEasBPt","Sunnery James & Ryan Marciano","Love, Dance and Feel (Live) [Mixed]",3,2020-08-14,263,20,2020,13,6,0.09161260673,"","","","",""
"1907",1906,111078606,"60SKMJ5AgD6DuxTNbVrrSQ","Ivor Cutler","If All The Cornflakes",1,1974-01-01,3,3,1974,8,2,0.09162934363,"","","","",""
"1908",1907,6602602,"6KQWWzFLPQbqomJrieHAW5","Tokyo Incidents","Kaban no Nakami",6,2007-01-01,1,21,2007,11,0,0.0916458056,"","","","",""
"1909",1908,184602379,"00MSPhcN0hvay8L6ssrWgF","CGB","Water (feat. Mtrockee)",5,2019-05-31,16,4,2019,12,5,0.09166271786,"","","","",""
"1910",1909,18072836,"6D2FZCqwDafnI49jrFYROE","Lycia","This Decline",6,1989-03-31,13,2,1989,9,4,0.09167940852,"","","","",""
"1911",1910,30434738,"6pB3VONh1Qw6G63r9WYFlI","The Savage Rose","White Swan's Marriage Clothes",6,1968-01-01,2,0,1968,7,1,0.09169618194,"","","","",""
"1912",1911,2938791,"0mOdLsbUeEcEy7ADN3Hhuf","Seamus Kennedy","Old Mcdonald's Deformed Farm",0,1998-01-01,66,11,1998,10,6,0.09171270931,"","","","",""
"1913",1912,88985043,"613E0gWAQz8KN8RyuS6QY6","Mario","Just a Friend 2002 - Radio Edit",7,2007-01-01,1,15,2007,11,0,0.09172919824,"","","","",""
"1914",1913,127858238,"5u3A3inCFA998oODFCRk6S","Peter Hook and The Light","Love Will Tear Us Apart (Live)",6,2017-05-05,5,22,2017,12,3,0.0917459625,"","","","",""
"1915",1914,144722888,"5y1a3x8WQZLTsmLPowFnkj","Ruby Ibarra","You Can't Judge a Book by the Cover",1,2018-01-22,3,14,2018,12,2,0.09176292598,"","","","",""
"1916",1915,199414050,"59MDSNIYoOY0WRYuodzJPD","Duskus","Rising",6,2020-07-24,144,1,2020,13,6,0.09177989902,"","","","",""
"1917",1916,156606122,"4vYDXimNRE3XaXFrzodxkQ","Tami Chynn","1,2,3,4",5,2006-01-01,41,19,2006,11,5,0.09179700335,"","","","",""
"1918",1917,38219137,"7nyLigsJ4LWLqVvMrSlQf7","Asher Monroe","Hush Hush (PURESANG Radio Remix)",3,2013-09-09,118,24,2013,12,6,0.09181413363,"","","","",""
"1919",1918,16979886,"74eXcPVNOoTjuU17d1GBnE","The Lurkers","Be My Prisoner (Streets LP version)",6,1978-06-02,9,8,1978,8,4,0.09183097705,"","","","",""
"1920",1919,1156684,"3ytKQsxukIImqtenSu2znu","The Gandharvas","Downtime",7,1998-01-01,2,18,1998,10,1,0.09184782953,"","","","",""
"1921",1920,101558422,"27hSR8e34ZM5vj5fUFixyb","Stan Kenton","Cherokee",6,1955-10-03,114,10,1955,6,6,0.09186460769,"","","","",""
"1922",1921,2494273,"2rcntF5QVQCmyrL8spQEJp","Altar Boys","I'm Not Talking About Religion",1,1987-01-01,4,13,1987,9,3,0.09188114195,"","","","",""
"1923",1922,4997521,"2aRKRdpa204oFLf8C7O9mK","The Sallyangie","The Murder of the Children of San Francisco",6,1969-01-01,1,6,1969,7,0,0.0918976275,"","","","",""
"1924",1923,64503984,"2KiVeJAvGpoFOxHqpkDHR0","DJ Top Gun","Another Bottle Down",0,2012-07-31,22,7,2012,12,5,0.09191400766,"","","","",""
"1925",1924,51459982,"1z4vF7Bvj6av2xtaYxUc8E","Amit Paul","Judge You",6,2008-04-01,3,9,2008,11,2,0.09193065333,"","","","",""
"1926",1925,57678586,"5XYl7tpQiqm8xFFLzX4pjL","The Bashful","Boat",5,2010-09-20,14,12,2010,12,4,0.09194731167,"","","","",""
"1927",1926,193822281,"192f9MIvyAOXrAXV4k4pXL","Super Cassette","Bernie Sanders Is My Waifu",1,2020-02-24,1,17,2020,13,0,0.09196374953,"","","","",""
"1928",1927,68525027,"4pM3DAhLOqMQT5z4pl0Sri","Brødrene Olsen","Do You Wanna Dance",3,2001-01-01,4,16,2001,11,3,0.09198020883,"","","","",""
"1929",1928,165546548,"5RNonqY5hmn1G5FKgXWdv1","Sharo","Taken",6,2019-03-10,2,5,2019,12,1,0.09199665319,"","","","",""
"1930",1929,9695272,"73ZEvY32YduH2FODwWLTlP","Blake Babies","Take Me",7,1990-01-01,17,22,1990,10,5,0.09201329123,"","","","",""
"1931",1930,15294415,"5KNQvpxpsSUsL8Mon7SjYn","Karsh Kale","Sunbeam",0,2011-04-26,111,20,2011,12,6,0.09202980396,"","","","",""
"1932",1931,3062189,"6P8QexnCWvZ3v4mRQy14aN","Max Webster","Beyond the Moon",6,1978-04-15,3,0,1978,8,2,0.09204629231,"","","","",""
"1933",1932,48472304,"0v5k3upkdWIjR3EOtkTA73","Destroy All Monsters","Sheep-Faced Monster",6,1985-01-01,7,4,1985,9,4,0.09206289571,"","","","",""
"1934",1933,30171662,"6s5biOReFi1Oe9GQOG0nsL","For My Pain...","Dear Carniwhore",1,2003-01-01,1,11,2003,11,0,0.09207954304,"","","","",""
"1935",1934,205121853,"1XVWPwiCysDYBWGhnjQPUP","Splash'N Boots","Love Conquers All (feat. Brett Kissel)",6,2020-11-20,2,23,2020,13,1,0.09209606238,"","","","",""
"1936",1935,94484245,"65BxFegOKWTiwG3DGCckef","Markiplier","Bitch, I'm Fabulous (Remix)",5,2016-01-05,72,3,2016,12,6,0.092112446,"","","","",""
"1937",1936,128224998,"75S63f1AmZUa9gpQvlt5NB","Prince Buster","Ten Commandments of Man",6,1967-02-16,60,21,1967,7,5,0.09212894212,"","","","",""
"1938",1937,45617807,"6x0iXVF7ZfhlmsvSAHwA7f","The Blazers","Going Up The Country",7,1995-11-21,6,2,1995,10,3,0.09214555483,"","","","",""
"1939",1938,53410228,"2UohZ1T4H9BwBb5lYgZodI","Radical Something","Little Bit Louder",3,2013-09-02,1591,14,2013,12,6,0.09216203374,"","","","",""
"1940",1939,80944306,"6ITIhwzOeoG3BjX3Es1q0T","Celebration","Ngino Jesu Medley",0,2006-01-30,14,22,2006,11,4,0.09217876523,"","","","",""
"1941",1940,101558431,"27hSR8e34ZM5vj5fUFixyb","Stan Kenton","Begin The Beguine",6,1953-03-30,114,10,1953,6,6,0.0921952395,"","","","",""
"1942",1941,195696859,"4CAqMu1ImAuRXR2MPhkl3x","Crazy Cavan & The Rhythm Rockers","Trouble. Trouble",1,1979-01-01,1,15,1979,8,0,0.09221177011,"","","","",""
"1943",1942,72690514,"5uP9fBIVGSwIQJoGVDBRqk","OnklP & De Fjerne Slektningene","Dem",6,2014-05-16,3,6,2014,12,2,0.09222824272,"","","","",""
"1944",1943,4945792,"4W31XN2JH8mC54NkHdh04s","Sertab Erener","Kendime Yeni Bir Ben Lazım (original version)",5,2001-12-24,43,24,2001,11,5,0.09224475389,"","","","",""
"1945",1944,16969476,"1oB9EQ3PkTXh4cp4DivxUE","The Defects","Dance - Single Version",6,1983-10-03,2,8,1983,9,1,0.09226110558,"","","","",""
"1946",1945,191941941,"79z0Z8E5uY2Fc7HO4VGerm","Elephant Tree","Faceless",6,2020-04-24,4,19,2020,13,3,0.09227774194,"","","","",""
"1947",1946,109575140,"4qIIexaFmYNueu5mnSQnzU","Ralph's World","Take A Little Nap (The Disco Song)",3,2015-07-06,24,13,2015,12,5,0.09229439431,"","","","",""
"1948",1947,96521543,"6fVXISjx2BuRUuDTS4kt9F","Otto Virgial","Little Girl in Rome",7,1997-01-01,1,18,1997,10,0,0.09231101047,"","","","",""
"1949",1948,100770113,"5I6MzhNEMk27cZsCqGAIYo","The Youngbloods","The Wine Song",1,1967-03-10,647,0,1967,7,6,0.09232760695,"","","","",""
"1950",1949,75868321,"2xFvycgO8RcKhdZPo5hMmp","Alchemist Project","Krishna (Extended)",0,2013-06-28,7,7,2013,12,4,0.09234404011,"","","","",""
"1951",1950,48024606,"2F2atP3wSHClfrmtnQMKfP","The Kennedy Choir","All My Loving",6,2006-11-28,3,1,2006,11,2,0.09236032092,"","","","",""
"1952",1951,79600425,"5EYueQhQLWYvB1NVBfHpFs","Julian Trono","Wiki Me",6,2015-02-15,2,17,2015,12,1,0.09237694418,"","","","",""
"1953",1952,67872413,"7Ep2TyBzND2cNuotgjl980","Buddy Davis","There Is Power In the Blood",5,2008-01-01,4,16,2008,11,3,0.09239345455,"","","","",""
"1954",1953,201756341,"3M3wTTCDwicRubwMyHyEDy","Shygirl","FREAK",1,2020-09-02,1,20,2020,13,0,0.09241000177,"","","","",""
"1955",1954,97552207,"2JRvXPGWiINrnJljNJhG5s","The Meters","Darling Darling Darling",3,1970-01-01,1618,12,1970,8,6,0.09242641261,"","","","",""
"1956",1955,48472253,"0v5k3upkdWIjR3EOtkTA73","Destroy All Monsters","Metal",6,1985-01-01,7,4,1985,9,4,0.09244272098,"","","","",""
"1957",1956,45986478,"73ZEvY32YduH2FODwWLTlP","Blake Babies","Boiled Potato",7,1993-01-01,17,22,1993,10,5,0.09245898409,"","","","",""
"1958",1957,148391403,"5D9d9xyLNQu32QVD9t4YqH","Nervosa","Horrordome",6,2018-06-01,3,11,2018,12,2,0.09247528232,"","","","",""
"1959",1958,101558436,"27hSR8e34ZM5vj5fUFixyb","Stan Kenton","There's A Small Hotel",6,1953-03-30,114,10,1953,6,6,0.09249170251,"","","","",""
"1960",1959,9985358,"73i095FtGSlyCoudRYl6MD","Erja Lyytinen","Voracious Love",1,2010-01-01,2,9,2010,12,1,0.09250810897,"","","","",""
"1961",1960,1262103,"5828rXFAsQDBaAEq8Nv1Kw","Pierce Pettis","A Mountaineer Is Always Free",6,2001-07-10,4,5,2001,11,3,0.09252445917,"","","","",""
"1962",1961,195806015,"7iRnIcqTMBsy3Z733tzq73","Beautiful Nubia and the Roots Renaissance Band","Muku-I-Muku",0,2019-03-01,1,3,2019,12,0,0.09254070602,"","","","",""
"1963",1962,208325380,"5ygIMAnMVdeTje3JtDjUTU","Zed Zilla","Nobody (feat. Nesha Deshaun)",5,2021-02-13,16,14,2021,13,5,0.09255704045,"","","","",""
"1964",1963,99925268,"0Nc79lkTxXLSIIHDB8mqJC","Tiny Tim","What The World Needs Now Is Love (Remastered Album Version)",6,1969-01-01,418,6,1969,7,6,0.09257326889,"","","","",""
"1965",1964,38219043,"17vxx1fQLs6mQ865r9qaNB","Maria Arredondo","Can You Feel the Love Tonight",3,2008-01-01,7,24,2008,11,4,0.09258958383,"","","","",""
"1966",1965,106866186,"5dMXPZsWFs411zjl9TueAr","Nobodys","Ain't Too Cool (Monster Pt. 2)",7,1999-02-09,4,8,1999,10,3,0.09260602798,"","","","",""
"1967",1966,130715519,"6JOOdNj8DMXHtPO470pyHE","Pannonia Allstars Ska Orchestra","Million Times",6,2016-02-01,3,21,2016,12,2,0.09262235109,"","","","",""
"1968",1967,44621889,"5S8JCEc9r5JQIOYAHngbCs","Tam Tam Go!","I Come for You (V. Maxi)",1,1988-01-27,25,23,1988,9,5,0.09263867851,"","","","",""
"1969",1968,82373761,"0EOkMBYWbDnVqwfHA4zq32","John Cooper Clarke","(I Married A) Monster from Outer Space [Bonus Track - Live Version]",6,1978-01-01,72,22,1978,8,6,0.09265499298,"","","","",""
"1970",1969,45217973,"6rmMpoeu2SIV4OLURCOn2e","SS501","Get Along",0,2009-05-13,2,0,2009,11,1,0.09267119966,"","","","",""
"1971",1970,54651385,"5lTWnf5YFUHFmdcVLD5ZSA","The Fugitives","Love Affairs",6,2013-10-22,1,2,2013,12,0,0.09268733181,"","","","",""
"1972",1971,91583410,"0HScSUVfUii78Ir9Wv263A","Dru","You Are Everything - Soulsisstah Remix",5,2018-08-13,7,15,2018,12,4,0.09270368163,"","","","",""
"1973",1972,836855,"5F211gZjfoqvH8v7erGdsy","4Him","Wrecking Ball",6,1992-01-01,180,13,1992,10,6,0.09272032312,"","","","",""
"1974",1973,193130596,"5ba4f3qddeYRq7BQcAtFBS","Delete","Shut The Mind Up",1,2020-02-19,19,20,2020,13,5,0.09273706015,"","","","",""
"1975",1974,35052433,"3jwmR2LFDsDZ4aqS9DTd40","Karmadoza","Strobe Light",7,2007-01-01,1,19,2007,11,0,0.09275366719,"","","","",""
"1976",1975,98611682,"5eq1b8QdJPz9PfnZmZndtZ","Last in Line","In Flames (Bonus Track)",6,2016-02-19,3,4,2016,12,2,0.0927701831,"","","","",""
"1977",1976,173283353,"1bBZcz4jP7CoPlqpCFh4gz","Johnny Horton","I Just Don't Like This Kind of Livin'",5,1969-12-22,783,16,1969,7,6,0.09278660414,"","","","",""
"1978",1977,2247108,"5NyWh5meFjg89p4dkCvDdJ","Eight Seconds","Kiss You (When It's Dangerous)",6,1986-01-01,2,17,1986,9,1,0.09280303944,"","","","",""
"1979",1978,31598094,"6uPnr3XdPsToaX6kKfptwd","KAZAKY","Touch Me (DJ Shtopor & DJ V1t Remix)",3,2017-08-01,38,7,2017,12,5,0.09281929419,"","","","",""
"1980",1979,49306575,"1hLFppCfgvSTH9C6ftWOoU","Anorexia Nervosa","Dirge Requiem for My Sister Whore",1,2000-01-01,5,18,2000,11,3,0.09283546856,"","","","",""
"1981",1980,7684075,"1Sc9ykJB728MAZab1Ocwy8","Sonny Clark","But Not for Me",6,1955-01-01,107,10,1955,6,6,0.09285151669,"","","","",""
"1982",1981,92022277,"6ITIhwzOeoG3BjX3Es1q0T","Celebration","Uthando Lukababa",0,2006-01-30,14,22,2006,11,4,0.09286752531,"","","","",""
"1983",1982,2965352,"6xItVyqP617Z4goLPhiWny","Seventh Avenue","Carol",6,1998-06-22,1,11,1998,10,0,0.09288368357,"","","","",""
"1984",1983,3264987,"7pnTcXIBhzFpebbRjCZmwb","Bonnie Bramlett","You Really Got a Hold on Me (feat. Jimmy Hall & Mickey Thomas)",7,1976-01-01,10,12,1976,8,4,0.09289974265,"","","","",""
"1985",1984,34762181,"2ZruUA6RJtBCe9b10famMx","Vega Choir","Mad World",6,2013-08-23,4,1,2013,12,3,0.09291583198,"","","","",""
"1986",1985,208119516,"6jIDDeLtO4eddif71XupNQ","Gabriel Douglas","Get Up, Fed Up, Yup",1,2020-12-21,2,6,2020,13,1,0.0929319238,"","","","",""
"1987",1986,190856610,"5xUr2KctfKjHSfShY4cVZO","Dagger D","Trainwreck",5,2019-12-28,3,14,2019,12,2,0.09294791623,"","","","",""
"1988",1987,38219138,"7nyLigsJ4LWLqVvMrSlQf7","Asher Monroe","Hush Hush (Ralphi Rosario Radio Remix)",3,2013-09-09,118,24,2013,12,6,0.09296400427,"","","","",""
"1989",1988,56099234,"1XICntAIOLc3OPozkykv39","We Five","Let's Get Together",6,1967-01-01,46,3,1967,7,5,0.09298003076,"","","","",""
"1990",1989,51830092,"5wqkroDC1UFYTy5I5NaSLg","I Against I","Look Inside",6,1998-10-06,1,8,1998,10,0,0.09299624739,"","","","",""
"1991",1990,37172485,"27Owkm4TGlMqb0BqaEt3PW","Molotov","Dance and Dense Denso",0,2003-01-01,773,0,2003,11,6,0.09301231376,"","","","",""
"1992",1991,32938476,"1QMa7rlPfNoGfdj9twxBgs","Pete Sanchez","Chosen Generation",6,1986-01-01,5,5,1986,9,3,0.09302855812,"","","","",""
"1993",1992,40991401,"6zpub6jbY6CdrcqQsDq8P4","Ted Gärdestad","Just For The Money",1,1979-01-01,11,9,1979,8,4,0.09304479412,"","","","",""
"1994",1993,82466260,"4qSKO2W4qPKfcWZzUdpSsM","Dallas Frasca","Success is the Best Revenge",7,2015-04-17,3,22,2015,12,2,0.0930609177,"","","","",""
"1995",1994,196563892,"6eaUXpxdW9B0BApG5rA9Lh","Bubblegum Octopus","Dying Again",6,2020-05-01,2,21,2020,13,1,0.0930770926,"","","","",""
"1996",1995,140753491,"2IP71LH7CbwddhsEXBI0fy","1991","Mayk Yu Myne?",3,2017-11-17,21,20,2017,12,5,0.09309349929,"","","","",""
"1997",1996,3181087,"2KNDYRKdCzuKzCCUyjAcF4","NB Ridaz","Cho.n.Low",5,2005-06-07,679,4,2005,11,6,0.09310980389,"","","","",""
"1998",1997,100308722,"2ZUY3LkHAoSiPSO7tXNwZM","Romina Power","Everybody Loves",6,1995-04-28,1,23,1995,10,0,0.09312612333,"","","","",""
"1999",1998,101253699,"1Sc9ykJB728MAZab1Ocwy8","Sonny Clark","Between the Devil and the Deep Blue Sea",6,1955-01-01,107,10,1955,6,6,0.09314240942,"","","","",""
"2000",1999,17754739,"62wiA8gg0ZW0BaPkICUDSP","Unto Ashes","Morte o Merce",0,2001-07-11,6,2,2001,11,3,0.0931584688,"","","","",""
"2001",2000,65685013,"09h1qqfmcxxwPgy9JBCO9r","Dawud Wharnsby","A Picnic of Poems (Percussion Version)",1,2011-07-20,7,13,2011,12,4,0.09317463123,"","","","",""
"2002",2001,108199194,"25FIeQrCQgGCv2JzuzwzNx","Pozo Seco Singers","Silver Threads And Golden Needles",6,1965-01-01,2,6,1965,7,1,0.09319072493,"","","","",""
"2003",2002,110083743,"15BDxaGYlN3CPzUdWddake","Gayle Adams","Baby I Need Your Loving",7,1982-01-01,18,16,1982,9,5,0.093206828,"","","","",""
"2004",2003,101108631,"55n0d54QHnPlc1BQtJcNdi","Peter Alexander","Continental",6,2014-03-24,3,15,2014,12,2,0.0932229773,"","","","",""
"2005",2004,191653942,"5Xi3NfsVBIEbaWVUfBTy39","Govana","Convo",5,2020-01-18,1,19,2020,13,0,0.09323915724,"","","","",""
"2006",2005,91217133,"0cwmNvclzPd8mQnoHuIksj","Vengaboys","2 Brazil! - Hit Radio Instrumental",3,2014-05-19,1950,7,2014,12,6,0.09325525851,"","","","",""
"2007",2006,151089543,"1XIifqPXfWSoTQfrcuXXtX","Paddy Reilly","Matt Hyland",6,1971-01-01,56,11,1971,8,5,0.09327123828,"","","","",""
"2008",2007,2131602,"0023gZrVkCI92AFfuvghK7","Jason Anderson","Christmas",0,2003-07-01,10,22,2003,11,4,0.09328718967,"","","","",""
"2009",2008,190922094,"7rcalnUNzqAa9DxU3O4oOD","Boo-Yaa T.R.I.B.E.","Psyko Funk",1,1990-01-01,5,14,1990,10,3,0.09330302021,"","","","",""
"2010",2009,138512003,"5OUfsZqqBlsVtWIzayDPF5","Monitor","Memorand",6,2017-10-06,2,17,2017,12,1,0.09331892825,"","","","",""
"2011",2010,14156057,"56sxMCmVq5a2AZlmz39YOW","Forgotten Tomb","No Way Out",6,2002-01-01,3,18,2002,11,2,0.0933349395,"","","","",""
"2012",2011,141062735,"1qO2mRQM4zbksO586oM0W7","James & Bobby Purify","I Take What I Want",7,1967-01-01,733,12,1967,7,6,0.09335083841,"","","","",""
"2013",2012,17614639,"1gkGpXTb29agjk1nTA8X0g","Rosie Vela","Zazu",6,1986-01-01,1,24,1986,9,0,0.09336671208,"","","","",""
"2014",2013,187313047,"3Cpk1xlScqbYhmv5EqoI4Y","First to Eleven","Poker Face",5,2019-06-13,24,0,2019,12,5,0.09338258116,"","","","",""
"2015",2014,18087811,"2hThsqaVEAWhWPBXnaOfB9","Pussy Riot","Kropotkin-Vodka",1,2021-03-04,72,8,2021,13,6,0.09339834998,"","","","",""
"2016",2015,47668133,"5xxvENZLS3w5ZMMLXgCFEe","Scott Cossu","Come Sunday",6,2002-09-03,7,1,2002,11,4,0.09341447629,"","","","",""
"2017",2016,106227572,"2lEOFtf3cCyzomQcMHJGfZ","Ylvis","Language Of Love",3,2016-03-16,1561,3,2016,12,6,0.09343061142,"","","","",""
"2018",2017,2431301,"5JjsLpZlE0oSu9opRGQYWm","The Ex","mother",6,1998-10-20,5,22,1998,10,3,0.09344672825,"","","","",""
"2019",2018,123996589,"15RLdM61VHtknTIYIuNviR","Blunted Vato","Self Made",0,2016-08-05,2,6,2016,12,1,0.09346299231,"","","","",""
"2020",2019,47502075,"5i6ZYPb7DyIl6ZrgmpcTCa","Damaged","Freeks and Geeks",1,2000-01-01,1,4,2000,11,0,0.09347928272,"","","","",""
"2021",2020,1722064,"2JIf5JxI3ypOSfrfNIIMQE","YELLOW MAGIC ORCHESTRA","Key (Forest 808 mix)",6,1979-01-01,15,20,1979,8,5,0.09349539325,"","","","",""
"2022",2021,16388347,"5yrITpMyOJXpZrJ7avb2RK","Crudbump","Fucked Up Cruise",6,2012-01-16,3,5,2012,12,2,0.09351167013,"","","","",""
"2023",2022,1397508,"0FmyWp3oYPdFBsDznNObea","Brainpool","I Feel Good",7,1994-01-01,5,9,1994,10,3,0.09352785947,"","","","",""
"2024",2023,194178343,"4x3CdMQ3YjnPn4Evhyni5y","Kierra Sheard","My Redeemer (Live) [feat. Le'Andria Johnson]",5,2021-04-09,797,13,2021,13,6,0.09354411231,"","","","",""
"2025",2024,155466946,"2UmhByzSum8X2lQZ7pWvWp","RIRI","Maybe One Day (English Version)",3,2018-08-17,12,21,2018,12,4,0.09356022891,"","","","",""
"2026",2025,90166647,"63Dt0x6oCx3qBDz6G6A5uv","The Arbors","So Nice (Summer Samba)",6,1969-06-09,1,0,1969,7,0,0.09357634981,"","","","",""
"2027",2026,5271648,"0z1mEaZbxEwWWaZLsl46Wt","Ostrogoth","The Introduction",1,1987-01-01,2,11,1987,9,1,0.0935923146,"","","","",""
"2028",2027,165245515,"2tcB32mxjVzmLcyfGizWNX","Surjit Bindrakhia","Mukhda",0,2002-02-06,36,2,2002,11,5,0.09360818451,"","","","",""
"2029",2028,143935521,"2KpCZazKx8c2qBDtNXvmvf","Richie Furay","Gettin' Through",6,1976-01-01,3,16,1976,8,2,0.09362427326,"","","","",""
"2030",2029,86437035,"7jNpkZ55HFuYxJo6q1qawG","CES Cru","Meditate",7,2013-03-26,431,14,2013,12,6,0.09364035148,"","","","",""
"2031",2030,104971294,"2TQFVcYOZgmJ2aYgZa7rDh","Sophia Fresh","What It Is [feat. Kayne West]",5,2008-11-18,9,24,2008,11,4,0.09365639166,"","","","",""
"2032",2031,30532034,"5wqkroDC1UFYTy5I5NaSLg","I Against I","Nailed to the Floor",6,1998-10-06,1,8,1998,10,0,0.09367243099,"","","","",""
"2033",2032,190109365,"5ZIWD3ron8V88PbsAZLNoi","Accuface","Jet Lag (Remastered Club Mix)",6,2019-12-16,5,7,2019,12,3,0.09368845268,"","","","",""
"2034",2033,206207849,"6fVeXD7D2RpFoR6bzNEDPo","Beans On Toast","The Village Disco",1,2020-12-01,34,22,2020,13,5,0.09370439847,"","","","",""
"2035",2034,133475735,"45eNHdiiabvmbp4erw26rg","Illenium","No Time Like Now",3,2018-06-18,8607,17,2018,12,6,0.0937203637,"","","","",""
"2036",2035,45791050,"5zC3y8YWW5T0rjc6VZN8Y9","Robert Lamm","I Could Tell You Secrets",6,2003-01-01,2,23,2003,11,1,0.09373607505,"","","","",""
"2037",2036,206980331,"24PlSVIGWBTu65G4tEUwGj","Extrabreit","Learning Deutsch",6,1983-01-01,3,15,1983,9,2,0.09375201097,"","","","",""
"2038",2037,100066418,"2MvXKrHantfY5wyPiCOo2k","Mighty Diamonds","Just Like A River",0,2013-07-15,172,19,2013,12,6,0.09376799572,"","","","",""
"2039",2038,15727573,"1wonEkTZkBGYq7J4w56yZl","The Sweet Inspirations","Oh! What A Fool I've Been",6,1967-01-01,39,12,1967,7,5,0.09378393587,"","","","",""
"2040",2039,14795530,"7BXa4EFk4HZJ6IYhRa8spv","Mark Selby","Reason Enough",7,2006-04-21,7,18,2006,11,4,0.0937996758,"","","","",""
"2041",2040,79785772,"6mFjok8ggdcnlsx4sWhCH9","Laura Allan","Slip & Slide",1,1972-01-01,1,6,1972,8,0,0.09381577273,"","","","",""
"2042",2041,66282357,"4pPzyG3dHkaSaxb1aW8xjg","Peter Chao","Poop and Fart",5,2013-02-10,4,3,2013,12,3,0.09383178701,"","","","",""
"2043",2042,1126025,"1MC2vryRnvuYkv7WYGvQoU","Stampin' Ground","Fear the Parting Darkness",6,1998-10-23,2,4,1998,10,1,0.09384780171,"","","","",""
"2044",2043,198497580,"00dwwnz3V4kRfu3UFYpJLz","Cherub","Doo Doo Doo",3,2020-07-03,14896,22,2020,13,6,0.09386386574,"","","","",""
"2045",2044,48024620,"2F2atP3wSHClfrmtnQMKfP","The Kennedy Choir","Hey Jude",6,2006-11-28,3,1,2006,11,2,0.09388003073,"","","","",""
"2046",2045,34899462,"3cCbcs6r1Lma7MfEjyfCGU","Son Dam Bi","Cry Eye (Instrumental)",0,2012-03-05,1,0,2012,12,0,0.09389622219,"","","","",""
"2047",2046,53554124,"2JIf5JxI3ypOSfrfNIIMQE","YELLOW MAGIC ORCHESTRA","Snakeman Show",1,1980-06-05,15,20,1980,9,5,0.09391230325,"","","","",""
"2048",2047,30125417,"5Fe7lgCHgCB8oZhG3KoTZz","Wendy & Lisa","Turn Me Inside Out",6,1990-01-01,11,24,1990,10,4,0.09392850958,"","","","",""
"2049",2048,170321196,"181bsRPaVXVlUKXrxwZfHK","Megan Thee Stallion","Best You Ever Had",7,2019-05-17,4,14,2019,12,3,0.09394464892,"","","","",""
"2050",2049,2397832,"2ISIE0MEDMdAF2LDMLrVD4","Da' T.R.U.T.H.","The Jesus Anthem (feat. The Cross Movement)",5,2004-04-06,301,13,2004,11,6,0.09396071402,"","","","",""
"2051",2050,190439887,"0WPCPYm5IDNtQjuJOGNPcy","Brothers of Metal","Ride of the Valkyries",6,2020-01-10,2,11,2020,13,1,0.09397683472,"","","","",""
"2052",2051,191087407,"12P4Y2MpLZqfilLWU2LkoM","Shel Silverstein","Pathetic Way of Getting Over Me",6,1969-07-01,31,5,1969,7,5,0.09399290055,"","","","",""
"2053",2052,84009482,"5nF5sFT2n7kjYg1p9IJEAO","Gentlemen Prefer Blood","Slacktivism",1,2015-04-07,1,8,2015,12,0,0.0940089583,"","","","",""
